Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status
54:53.5,5,0.175424955,0.673150727,1.403707842,-1.38297873,-1.346116488,0.486097682,1.703455876,-0.633822858,-0.365435941,-1.467385459,-0.977604277,1
54:53.5,5,-1.06221781,-0.714658876,-0.425910311,1.003353388,-0.697787198,0.050091937,-0.270073002,0.683564877,0.754046279,1.430515808,0.479475456,2
54:53.5,5,-1.410095691,1.267106545,-1.649245271,-1.055182194,-0.619007387,0.057531791,0.890018923,-1.364324069,1.422292828,-0.413236477,-0.163784492,2
54:53.5,5,0.100517392,-0.337011247,1.145674185,1.339594363,0.269056687,0.913831279,0.704544528,1.703947527,-0.66917407,1.707498786,-0.699755184,1
54:53.5,5,1.277187775,-1.080785611,0.690665648,-0.786144857,1.140511995,-0.946115221,0.484536193,1.127223056,-1.239088907,0.740164075,1.227226875,0
54:53.5,5,-1.70515445,-1.440726633,-0.216785924,0.801839035,-1.443296809,-0.243860558,1.240603379,-0.477100557,1.376751576,-0.257668869,-0.091999476,2
54:53.5,5,0.603583918,1.176509793,-1.416999488,-0.812008046,1.071926153,-0.361970427,1.268780727,-0.898281626,-0.130370419,1.729396206,0.74176099,0
54:53.5,5,1.033886881,1.212103644,-1.480802326,-1.428957311,-1.698782744,-0.029363395,0.408635698,1.178394213,0.981440711,1.612287901,0.022012486,0
54:53.5,5,1.501416097,-0.44257514,0.120581662,-1.396833287,-0.875198373,-0.360543191,-0.585454304,0.66650262,-1.543498909,-0.858276568,-0.352321639,0
54:53.5,5,-1.439691266,1.639394364,1.16032985,-0.968624612,-0.45831521,0.939767297,0.984519767,-1.179187486,-0.728421802,1.073608381,0.53995782,2
54:53.5,5,1.685827043,0.48821509,0.78935422,0.982969572,-1.406104718,-0.30602641,-0.707602724,-0.632954862,1.245163894,0.262666389,-0.746221103,0
54:53.5,5,-0.749520604,-0.287800064,-0.883869057,-1.571885661,1.418055243,-1.245905495,0.460021994,1.291931337,-0.146671397,1.594204316,-1.677308925,2
54:53.5,5,0.665386306,-0.906501697,1.055967127,0.667471096,-0.902929193,0.456273753,-0.955050871,0.069248954,0.418475605,0.869094232,0.036265819,1
54:53.5,5,0.523839772,0.514727769,1.566732473,0.799088519,-1.736494222,0.86222811,-0.622697129,-1.343602431,1.303208531,1.06294343,0.020624976,1
54:53.5,5,-0.691090666,0.22017231,-0.717300251,-0.951950447,0.682990718,-0.738642727,0.884845763,-0.62895905,1.448651574,-1.679489945,-0.01160687,2
54:53.5,5,0.810998571,1.103495629,1.250990508,-0.359396451,1.48264599,-0.410816771,-0.595758288,1.156320076,-1.36505853,1.679416815,-0.558600882,0
54:53.5,5,-1.356819196,0.766239508,0.867001266,-0.245192247,1.585507044,-0.055795515,-0.682128631,1.109724973,-1.480170434,0.129515437,1.003513274,2
54:53.5,5,1.71332049,-0.41075532,-1.23890283,1.376351049,0.244014652,-0.570766335,-1.027572423,-1.327007245,-0.413511547,-0.473907432,-0.005103203,1
54:53.5,5,0.329163514,-1.166769726,-0.265756656,1.536050527,0.823838226,-0.833007836,-0.994014798,-0.305028937,-1.374050818,1.080779536,1.515935129,1
54:53.5,5,0.803802447,-1.138610575,-0.877031542,0.919929812,-1.21469572,0.055401732,0.709301564,0.2221654,-1.224933268,0.40111259,-1.637958015,0
54:53.5,5,-0.370386397,-1.337742867,0.320509048,-1.454308761,-1.321738959,-0.336559255,-1.21955656,0.617606786,0.512035201,1.45360605,-0.305243386,1
54:53.5,5,-0.081406834,-1.011695948,0.7561821,-0.219651287,-0.936657635,-1.681913035,0.277362981,0.089604263,-1.393311451,1.558900494,-0.55796567,1
54:53.5,5,1.05884702,-0.535622536,-0.0252337,1.46219575,-1.585129303,0.992587148,0.085826894,1.696903814,1.151676465,0.011096236,0.263285264,0
54:53.5,5,-1.129060282,-1.128496225,1.33901626,-0.753230593,0.851073564,-0.911257479,-1.550933303,1.610678912,0.294192142,-0.05898015,0.696031814,2
54:53.5,5,0.544943939,0.291715494,-0.484253176,1.657983702,-0.916547831,-1.494592704,1.630199423,0.946498576,-1.674863895,0.525619009,-1.58634432,1
54:53.5,5,0.286877606,0.089442178,0.114877007,-1.231655911,0.221030516,1.643004361,-1.292218071,0.477421558,-0.598628721,0.617616022,0.12781097,1
54:53.5,5,-0.384309208,1.691547967,0.522587393,1.551833587,0.845733571,1.2145491,-0.218936033,0.632500033,-1.583109539,1.072766926,1.038222467,1
54:53.5,5,-1.215622041,-1.302026991,-0.715106411,1.182066076,1.695099225,1.270955554,-0.466227015,1.620411764,0.554727271,-1.164010761,-1.501672224,2
54:53.5,5,-1.338117829,-0.604978388,1.225036514,0.844345726,-0.870330228,1.184450172,0.001628012,1.143352137,-1.441182946,-1.548142295,-0.985673294,2
54:53.5,5,-1.169723033,1.302178843,-0.434451556,-0.954714538,0.877836274,1.009189355,1.672218587,-0.210182764,0.311651456,0.293962845,-0.33893902,2
54:53.5,5,-0.23924961,-1.183423715,-1.614189984,1.162180877,-1.651089,-1.537193337,0.995395328,0.96152218,-0.787855818,0.866720283,-0.17907894,1
54:53.5,5,0.48394371,1.285281893,-1.546555419,1.520841026,-1.620987715,0.633500245,-0.498830376,-1.682986624,0.371376035,0.902363074,0.126790712,1
54:53.5,5,-0.978202831,-0.483257423,-0.689787713,-0.016086038,-0.299086088,1.033971802,-0.791949414,0.390438569,-1.562416647,-0.299418794,-0.959188842,2
54:53.5,5,-0.352842031,-0.330237805,-0.117867926,0.775823004,1.257169214,1.11641663,1.426445277,1.636311482,0.769916053,-0.447258164,1.602719866,1
54:53.5,5,-0.576402004,0.83839942,1.18953734,0.860872327,-1.462507693,-0.38080415,-0.329033424,0.760097136,0.155695612,-0.526866851,-1.693837134,1
54:53.5,5,-0.682576309,-0.416154595,-1.165069254,0.918837365,1.338738439,0.527821651,0.61537113,-0.795166523,0.175056337,-1.350956944,-1.356888149,2
54:53.5,5,0.957758134,1.085338821,1.136574836,-0.922177942,0.407325837,-1.369049289,0.44905475,1.348885694,-0.585749254,-1.419598619,0.046620376,0
54:53.5,5,-1.234583688,-1.651120477,-1.091769991,0.213789582,0.646562501,-0.104125982,-0.881696842,1.361502381,-1.603826188,0.205374117,1.184405839,2
54:53.5,5,-0.355523214,1.247033437,1.500176292,-1.262010158,-0.217078097,1.51115756,-1.425056238,-0.659574037,-0.363510206,0.830350208,-1.006162839,2
54:53.5,5,-0.710423765,0.808040894,0.271332798,-0.002319456,0.863852448,-0.723251952,0.656080808,-0.319880838,-1.32981829,-0.86628836,1.083237107,2
54:53.5,5,1.116468885,-1.608588436,0.844025159,-1.471473273,1.549886835,-0.929082962,-0.728975174,1.375985126,-0.221345893,0.452999338,1.04603827,0
54:53.5,5,-1.094401619,-0.233517792,1.456132412,-1.41575049,0.537432143,1.258196647,-0.743902413,1.204074554,1.677173621,-0.032899986,-1.214203024,2
54:53.5,5,1.538947313,-1.51313943,-1.56954239,1.257240472,-0.047565684,1.489069076,-1.442100094,1.60305477,1.14330071,0.580267026,1.60223139,2
54:53.5,5,-1.21575602,-1.540975481,0.566367485,1.643723654,-0.263520771,1.187170883,1.704085724,-1.472762717,-1.016204748,-1.519977042,0.632377807,2
54:53.5,5,1.466775898,-0.41866516,1.636862643,-1.103065997,0.778618775,1.341311058,0.232015794,0.827847621,-0.55013092,-0.581661493,-1.51587322,0
54:53.5,5,0.730145751,-0.802764219,0.142032941,-0.764581041,1.05979132,0.248455243,-0.72746457,1.42068627,-0.626239918,0.725378481,0.212099061,0
54:53.5,5,1.280419967,0.176348897,0.364181045,-0.953678568,-0.769834515,0.43538162,-0.837567495,-0.583415587,1.61377202,-0.925091362,0.75069163,0
54:53.5,5,-1.601649448,0.76350848,0.142255452,-0.102181262,-0.238197243,-1.415889897,-0.135224281,0.348084688,-0.503243281,1.615462687,0.082291279,2
54:53.5,5,1.01490155,-0.342673708,1.382800945,-0.337601526,0.498970718,-1.337304084,1.285495624,-1.757611578,-1.15424757,-0.507013562,1.145940426,0
54:53.5,5,-0.453493547,-0.499307787,1.654122819,0.009191092,-0.780071358,0.536919679,-1.162804252,-1.546518394,-1.145069794,0.899249765,1.138687995,1
54:53.5,5,0.359128628,-0.218803565,1.680050246,-0.512017535,0.631605743,-1.643124084,-1.608253347,-0.432550976,0.717987684,0.903887,0.022591307,2
54:53.5,5,-1.512283114,-0.428359097,0.696457849,-0.291950814,1.296031044,1.63699331,-0.114260376,-0.098861235,0.2390196,0.643870848,-1.100454565,2
54:53.5,5,-0.146186966,-1.282534434,-0.502803863,1.235965024,1.138409198,-0.374535121,0.963258958,0.465976061,-0.64447112,-0.484731526,0.524406885,1
54:53.5,5,-0.14099418,0.179725685,-0.708610944,-0.431044651,-0.608822017,1.171828128,-0.677170349,1.052556041,-1.197690652,1.095687988,1.080328668,1
54:53.5,5,-1.159513729,0.362313798,-0.854315537,-1.235287405,-0.695699889,-0.14813379,0.758721093,-0.192981304,0.022798959,-0.314061688,0.721165838,2
54:53.5,5,-0.075726699,-1.29688579,-1.478215179,-0.885859776,-0.153226312,-1.037214465,-0.16562257,0.409283165,-0.7953592,-0.7124828,-0.833129717,1
54:53.5,5,0.87031329,-0.187272656,0.531670335,0.78129371,0.06328161,-1.730040667,0.481633519,0.859106276,-1.488877475,0.879975111,0.707404469,0
54:53.5,5,1.326285529,-0.686322504,-1.092300281,1.159627228,0.820227376,1.450512196,-1.693283541,1.173072383,0.092976579,-0.333211979,-1.501544657,2
54:53.5,5,-0.07325126,0.484492644,1.203791052,0.706151917,-0.651098216,0.804943105,-0.205669023,-1.103153894,0.322190674,0.801074275,1.586471621,1
54:53.5,5,-1.740118507,-0.393249984,0.44087262,1.567501854,1.382959457,-1.213824525,-1.270863491,-1.045873725,-0.052277515,-1.308947636,0.774699186,2
54:53.5,5,1.688421078,0.712344237,0.098932415,-0.04255709,-1.578401919,1.593216603,-0.118305392,-0.736637317,1.502159767,-1.514389216,0.317979255,0
54:53.5,5,1.657076831,1.722605598,-0.175684274,0.679001179,0.529379396,-1.175024436,1.434181187,1.150750334,-0.73950783,1.705248077,0.307223115,0
54:53.5,5,0.458404827,-0.86344708,-0.506946133,0.063384183,0.457155742,0.269385145,-1.121866056,-1.23167227,-0.566541105,-0.839289478,-1.282239279,1
54:53.5,5,1.033419278,0.949293053,0.542361423,1.240604535,0.730894633,-1.408395424,1.082900229,-1.036127949,-1.702824537,1.179248735,-1.58881263,0
54:53.5,5,1.092285503,0.017548875,1.14339302,1.561908733,1.435211517,0.694045892,-0.8965063,1.201088295,-0.295777149,0.950230414,0.099298675,1
54:53.5,5,1.033100595,0.815301214,0.877088572,0.188779492,-1.029184747,0.342674429,-0.36968095,0.198343362,1.050156727,0.875043485,-0.804422429,0
54:53.5,5,-0.328678764,0.236332404,-1.102132038,1.120482589,-0.084347221,-1.278386043,0.555288769,-1.557277982,0.378630201,-0.566139087,-1.306821978,1
54:53.5,5,0.265540855,-1.265115375,-0.867790949,-0.919032821,-0.605558924,-0.156396619,-1.476845215,1.170432607,-0.497007944,-0.332537944,-0.357791675,2
54:53.5,5,1.359306103,1.177479749,-1.076890308,0.478216987,-0.745346969,0.93515503,1.263285845,1.064199841,0.602241565,1.608470786,-1.7036056,0
54:53.5,5,-1.065548908,-1.002128801,0.94406295,-0.231680609,1.304100333,1.02816072,0.539912863,-1.185691127,-1.079850156,-0.347455574,-1.643663959,2
54:53.5,5,1.53839419,0.783021646,0.030071614,0.802796143,1.301026068,-1.421800312,-0.545148466,0.428053817,0.104995836,-0.175385907,-1.459430758,0
54:53.5,5,-1.673287794,0.81162018,-0.540372015,-0.516626532,0.906902237,0.028664681,1.355153405,0.311215351,0.673408949,-0.442097476,-1.186092217,2
54:53.5,5,-0.297630392,-0.069361051,-1.195264447,-0.681832147,-1.496093929,-0.325461079,-1.670017008,0.145670409,0.837043361,0.974953512,-0.165464239,2
54:53.5,5,-1.718582424,1.313103024,-1.514685451,-0.929448525,-0.142173625,1.673743969,0.737847558,-0.689503642,-0.372136716,1.151228737,0.131093757,2
54:53.5,5,-1.405451492,0.657938272,-0.788266888,-0.051934821,0.284244406,1.038697765,1.65666737,0.404686043,-0.357910633,0.823187655,0.636241387,2
54:53.5,5,-1.571527973,-1.364731713,0.678404918,0.205898807,0.744969909,0.864315807,0.714729469,-0.332210044,0.922010323,-1.565143389,0.947299373,2
54:53.5,5,-0.729376375,1.641903722,-0.610088566,-0.59625121,0.69627399,1.029555425,-1.224393318,1.215081511,1.501669642,0.6018312,-0.035175694,2
54:53.5,5,0.402788217,0.341387563,-1.512602836,0.22971189,0.345149456,-0.579346735,1.400043575,-0.869112374,-1.100320289,-1.560881801,0.972166132,1
54:53.5,5,-1.494652989,1.067020499,1.108510778,-1.135617047,1.588447604,-0.249585824,1.473253806,-0.398662525,1.674078819,1.529277487,-1.492192575,2
54:53.5,5,-0.338882445,1.118294938,0.983400285,-0.072133144,0.003956093,-0.354230714,-1.578261656,0.536245893,-1.617856412,1.290522995,1.590533065,2
54:53.5,5,1.158054387,0.684439799,-1.187738709,-0.842827877,0.644666533,1.545843545,-0.718891221,1.376391625,-0.848040988,-0.322981772,-0.192147808,0
54:53.5,5,-0.963586971,-1.444915405,0.654400693,-0.964530562,-1.536803203,-1.592114195,0.919798307,1.686551609,1.591274088,-0.111808491,-1.311453389,2
54:53.5,5,-0.505607595,1.431053626,1.176591174,0.866254997,1.034290108,0.167699007,0.822865082,-1.03583292,0.913151235,0.648762956,0.136114846,1
54:53.5,5,1.599106569,0.171938701,1.01654683,1.200916278,0.299758892,1.560311625,-1.138103633,1.066946118,-0.700394327,-0.184988887,-0.904404774,1
54:53.5,5,-0.019963261,-0.466150387,0.119140409,0.971629318,1.121672613,0.367700573,0.320878056,-1.466626685,0.373550169,-0.309431174,-0.862491291,1
54:53.5,5,-1.258491448,1.237847794,0.960664978,0.177839539,1.199096895,0.261791339,-1.052157288,0.313576257,1.313028727,0.003111267,-0.528426953,2
54:53.5,5,-1.036440188,-0.902704237,-0.017963908,-1.446749645,0.580167671,0.511734495,-0.737620444,1.519591618,1.019321243,1.505026524,-0.814643777,2
54:53.5,5,-0.243305531,-0.010300628,0.143578279,0.473496447,-0.178514272,-1.145761732,0.286862595,-0.922647092,-0.597397316,-1.504758965,-1.641582298,1
54:53.5,5,-0.630993279,1.056676451,0.89027292,-0.656826352,-1.152674907,1.36400845,1.70420028,-1.598684712,-0.573259995,-0.741240754,-0.07616792,2
54:53.5,5,0.925439081,1.096741926,0.825434303,0.256745993,-0.032556295,0.743858853,-0.820301252,1.060827304,1.211088176,-0.01458907,-0.480446596,0
54:53.5,5,0.721334198,0.692381482,-1.459751536,-1.329262921,0.113322924,-0.928973842,0.630405386,0.367791303,0.074067479,-1.57859739,-0.255708517,0
54:53.5,5,-1.737592827,0.572957628,0.902619253,-0.647079186,-0.236787843,-0.289362429,0.063447335,-0.538258496,0.018266434,0.863972096,-0.981314693,2
54:53.5,6,-0.732994523,1.05851221,0.927969543,-1.251354195,-1.760565759,-0.234518519,-0.581220148,-0.076060393,0.841525647,-0.460193016,-0.283196818,2
54:53.5,6,-0.287850588,1.575909195,-1.59418357,-0.096651507,1.396627611,0.249373192,-0.252036044,-0.437667748,1.438113694,-1.463761472,1.213639899,1
54:53.5,6,0.516262391,-0.583807964,-1.466154944,-0.597615728,1.125912617,0.689664288,0.100388367,-1.679205914,-0.693312768,-1.637424202,-0.300653986,1
54:53.5,6,1.251297553,-1.207115425,-0.296604839,1.425764091,-0.303457792,1.592563829,1.508468886,1.383166748,-1.184829689,1.666092818,1.417587597,0
54:53.5,6,-0.825880082,1.243259811,0.505691416,1.026268401,-1.107954354,0.696138012,-0.901859197,-0.956277829,0.726268945,-1.363757987,-0.554058544,2
54:53.5,6,0.061742876,-0.845658843,-0.975047012,0.880006199,0.558299005,-0.176479143,1.056926545,1.545267542,1.469485622,-0.700573865,-1.181825571,1
54:53.5,6,0.627144749,-1.03245364,-0.4379567,-0.567758181,0.843376155,0.634960736,0.003150316,-1.649868747,-1.537902228,0.223419988,1.068889109,0
54:53.5,6,-1.142197776,1.676488235,-0.058298435,1.216183691,-1.405683134,-0.15072545,-0.484225596,0.129998606,-0.138656605,1.190980544,0.524894818,2
54:53.5,6,0.876089975,-0.794637273,-1.469039815,-1.507022087,-0.092177845,-1.675435816,-1.300885344,-0.456333664,1.349884973,-1.512917581,-0.746307327,1
54:53.5,6,1.116753568,0.541671655,1.649633333,1.365798147,1.522810093,-1.387608835,0.280887575,1.120037978,-0.805574968,-0.830660956,0.823572538,0
54:53.5,6,1.406813872,-0.112816296,-1.103953132,-0.392282509,-0.07468978,-1.728134579,-1.002097964,1.382457577,-1.253647335,-0.502619825,1.617537628,1
54:53.5,6,-0.121750227,-0.491000098,-1.437466617,0.685953446,-0.066593438,-1.646549098,1.209029927,-0.006464118,0.30657997,-1.076230591,1.664470359,1
54:53.5,6,1.230516118,1.359648448,1.628343473,1.389482986,0.263825707,1.19245533,1.580362228,0.82074538,0.50094389,0.079442671,0.502319578,0
54:53.5,6,0.534215968,0.110123065,-0.311999526,0.480651381,0.301366088,0.125441445,1.437075302,-1.617203499,-1.166642212,1.735174615,-0.396945215,1
54:53.5,6,1.000639493,1.431675387,-0.540448215,-0.584702547,-0.43195765,-1.633608383,-0.81464389,-0.794333656,1.60576966,0.155977877,-1.365049184,0
54:53.5,6,-1.55550409,-1.667717588,-1.303171572,0.502497374,0.847625468,0.092554396,-0.160837104,0.882763614,0.313995719,-0.050816857,1.666323424,2
54:53.5,6,1.02603728,-1.703688304,-0.241002115,0.338652568,-0.199222202,1.520477743,-1.136353719,0.940196285,-1.503254278,-1.465351634,1.694250415,1
54:53.5,6,-0.636139024,1.699361294,1.134368406,-1.384515228,0.934558215,0.623946546,-0.446769615,-0.659961144,-1.063386613,-0.5297969,-1.356748729,2
54:53.5,6,-0.048295266,-1.600455138,-1.401528723,-1.291977281,-0.501915939,-0.905917395,0.930840752,-1.437336529,0.92722656,-0.295307424,-0.672629057,1
54:53.5,6,1.644854611,-1.625670768,-1.63034718,-0.839435077,-0.391462026,0.311762429,-0.516040126,0.340985628,1.092287546,1.171575694,-0.615919339,0
54:53.5,6,-1.35819964,-0.862468277,-0.923713808,1.21985705,-0.425015535,0.092531962,0.543740786,-1.13510067,1.384863605,-0.845523201,-0.478622625,2
54:53.5,6,1.087160278,-0.268444822,0.150818972,0.267227691,-0.566119364,1.489775351,1.431318757,0.513220935,-1.60323005,-0.939064515,0.82882105,0
54:53.5,6,-1.072833124,0.90082401,-0.870179793,-0.587483308,0.725763311,1.643520055,-0.885139199,-0.485626528,-1.644945918,1.557034579,0.178979153,2
54:53.5,6,-0.957826229,-1.727727972,-0.941391704,-1.686601965,-0.153070636,-1.601090623,-1.123909159,0.565659939,1.653506289,-0.884386833,1.149428171,2
54:53.5,6,-1.704087484,0.436029784,-0.972224375,-1.059291375,-0.923455724,1.249221198,0.410359626,0.387829244,-1.166609895,0.120867215,1.667765106,2
54:53.5,6,-1.170311549,1.20459238,-0.06475116,0.590862204,-1.278515907,1.577457887,0.524126872,0.019916453,1.08679415,-1.52438896,1.181668789,2
54:53.5,6,-0.589826877,0.739671017,0.154821617,0.390490548,-0.969001386,-0.945695292,-1.25576037,0.725949693,-1.326063473,0.280464786,-1.494978368,2
54:53.5,6,0.580857539,-1.052423248,1.618813211,1.551905668,-1.081272611,-0.707385696,-1.241329874,-0.639184378,-1.558169042,-0.449908867,0.828414609,1
54:53.5,6,0.279650893,-0.402295924,0.037827957,1.71936193,0.688515949,0.851599655,-1.330085752,-0.122273764,0.359936496,-0.050603947,1.548600788,2
54:53.5,6,0.460536503,-1.706722483,-0.427604254,1.037968015,-1.597980371,1.00819063,-1.560496374,1.443564953,1.153114727,-1.520452162,0.012336351,2
54:53.5,6,-1.198819514,-0.511685326,-0.646031378,-1.638594669,1.636378447,0.600513765,0.598333864,0.196299328,1.072814908,-0.060572506,1.595058248,2
54:53.5,6,-1.311543313,0.757838902,-1.002835007,-0.169543334,-0.942873712,0.78503379,-0.3085108,0.246278171,0.57902666,1.42046261,0.635022572,2
54:53.5,6,-0.226828703,-0.293903103,0.741828814,0.603857639,-0.097683418,1.609310641,0.863999517,1.568040263,-0.895624285,1.157168909,0.616184154,1
54:53.5,6,-1.05424761,-0.984127702,1.185159478,-0.782287099,0.147296125,-0.834156077,0.7774748,-0.919899536,0.574736565,-1.388081275,1.596527172,2
54:53.5,6,0.402824096,-0.908521628,-0.421736338,-0.652056223,1.122620184,0.608239299,-1.379519627,0.014833123,-0.722191475,-1.666285842,0.400235794,2
54:53.5,6,-0.534316599,-0.777538588,-1.209425107,0.276503246,1.161350694,-1.052997635,0.014664003,-0.591485147,0.512093383,0.347786298,0.2674961,1
54:53.5,6,0.597637363,1.712412924,0.826953195,1.624375374,-1.157852592,-1.288697244,0.150320327,-0.561964632,-1.624061669,0.274005478,1.478517499,0
54:53.5,6,1.389683454,-0.602785768,0.808080139,0.637622278,1.025314008,-1.218161799,-0.041547048,-1.262505969,-1.124422401,-0.371123629,-0.514246233,0
54:53.5,6,-0.871792678,1.059816327,-1.670876744,0.308662282,-1.780361288,-0.82267528,-0.748172247,-1.392984549,0.143219953,-1.297661032,1.334022834,2
54:53.5,6,1.105270947,-1.706094189,0.07205047,0.562925465,0.76388772,-1.521154151,0.047482354,0.690900974,-1.406939764,-0.490961739,-1.066132188,0
54:53.5,6,0.089744648,-0.237884838,-0.554934335,0.991223791,0.81693379,-0.090651251,0.7095365,0.569593172,-0.909873781,-0.163143676,-0.919780554,1
54:53.5,6,1.243054621,1.570691982,0.267593518,-0.64616516,1.65335128,1.13479415,0.242756344,0.359323886,0.326977548,0.128924676,-1.021030428,0
54:53.5,6,0.444655028,0.640387264,-1.361443092,-0.787090404,1.047730825,0.588593273,-0.245438142,-0.254512017,-0.831880334,0.760565085,-1.537683875,1
54:53.5,6,1.02420913,-0.810472668,1.237352664,-0.521463195,-0.321869569,1.053778743,1.134711396,0.509821293,1.102630101,0.700227722,-0.386396408,0
54:53.5,6,0.663523508,1.066747061,-1.439090247,1.388377164,-1.751997526,1.196895535,-0.185993213,-0.31074784,1.375617297,0.225598427,1.069012326,0
54:53.5,6,-1.61789268,-1.684735338,-0.499501216,1.510125486,-1.283000062,-1.576566933,-1.522885193,1.2129214,-1.388325264,-0.628884772,1.703599174,2
54:53.5,6,1.089046509,0.626867331,0.914337493,1.106489399,1.19119578,1.252806969,-0.93721705,-1.656249751,-0.675417346,0.475646539,-0.328135048,1
54:53.5,6,-1.41567389,-1.353010579,-1.332414686,-1.643615956,0.608924086,-0.562296502,0.797582246,0.843324626,-1.501165978,-0.704740288,-0.929601345,2
54:53.5,6,0.770422484,-1.108747306,0.231315018,1.016948166,-1.139299549,1.083191354,-1.251773108,-0.402316347,0.349165366,-1.121703807,-0.488069766,1
54:53.5,6,-1.640432739,-0.072137451,0.117329308,-0.205087247,0.725834238,0.799993183,-1.663512456,-0.655340518,0.292526883,-1.482358533,-1.623173337,2
54:53.5,6,1.694967376,-1.08146691,-0.353030249,-0.047484566,-1.68073395,-1.645498874,0.432033063,1.447853577,1.469768941,0.269498335,-0.879029551,0
54:53.5,6,-0.990329891,-0.348361076,-1.537321075,-0.828243085,0.308042331,-0.856293162,1.253449697,-1.463390228,-1.080897556,0.201845655,0.580601316,2
54:53.5,6,0.958991929,0.338476028,-1.467124378,0.80243037,0.928749745,-0.649474665,0.751146113,-0.772087009,0.831037079,-0.704537902,0.093988384,0
54:53.5,6,1.229884695,-1.468829323,0.132554911,-0.717499161,1.088095219,1.257982682,-0.089319865,1.230995514,1.305321357,1.42956929,0.454873653,0
54:53.5,6,-1.178083944,-0.074944386,1.164263525,0.435406929,-0.755000525,0.436734055,-0.386209677,-0.516972969,1.127267403,-0.57641273,0.317437187,2
54:53.5,6,-0.995142785,-0.0436103,-0.895258256,-1.407061908,0.488697171,-0.773158643,-0.72253804,-0.571481402,0.754106763,0.670998218,0.715347383,2
54:53.5,6,0.672018231,-0.535678625,-0.940267818,-0.540068255,-0.157853608,-1.351629203,0.130517296,0.437965896,1.59119896,1.33728487,-0.006114706,0
54:53.5,6,-0.150489129,0.937036461,-0.894508513,0.098262114,-0.215973636,-0.862311153,-1.294581135,0.48701597,-0.834535839,-1.495445788,1.154117518,1
54:53.5,6,0.161677917,-0.185884332,-0.390362783,-0.474418821,-1.168002589,0.34701818,1.600614826,1.718861729,-1.719225927,0.468018727,-0.69747039,1
54:53.5,6,-0.871564583,1.631876999,1.435164284,0.05352796,1.635126248,-0.708747319,0.087069399,-1.500774241,-0.46841445,1.039034,-1.326408087,2
54:53.5,6,-0.288746673,0.22008473,-1.300744268,-0.2082334,0.951380673,-0.019191004,-0.189562053,0.145088854,1.158060226,1.010020891,0.169511344,1
54:53.5,6,-0.303892292,-0.210984894,1.413225786,-0.735384231,-0.346282543,-1.663856064,1.486379944,-0.340603084,-1.081379302,0.713313693,1.10504545,1
54:53.5,6,1.158455126,-0.250626563,1.063817279,1.411495205,-0.15530717,-1.053179944,-1.370767872,1.288519761,-1.513962593,1.146393081,-1.257634937,2
54:53.5,6,1.546818535,-1.226678817,-0.413882968,0.060065835,-1.324899406,1.068252293,0.825101778,0.565902461,0.849819845,1.585933099,-0.992183337,0
54:53.5,6,-0.924752031,0.988194556,-1.383833652,1.598597289,1.257477458,-1.19757773,-0.067365533,-0.700071273,-0.145807092,-1.344912602,0.312534733,2
54:53.5,6,0.296388752,1.185596756,1.402776224,1.604823047,-1.362097461,-1.337772354,-0.42167705,1.087838112,0.820987565,1.635559679,-0.484349712,1
54:53.5,6,-1.482769577,-0.189096717,-1.622861688,-1.406492599,0.649393759,-0.226413555,1.475309565,1.485054669,-1.239715158,-0.015735581,1.30953165,2
54:53.5,6,-0.563255603,1.701171148,0.527219397,1.550979962,0.139075308,0.845764184,-1.03260225,0.933430134,-0.576194952,-1.637817622,-0.399901833,1
54:53.5,6,-1.268696749,-0.878799543,-1.432382369,0.477477618,0.671440313,1.211988226,0.768901453,-0.973830848,0.981675392,-0.439176716,-1.439681754,2
54:53.5,6,-0.411966892,-0.468831284,1.387570597,-1.461039195,0.744842504,-1.636720367,-0.111536344,-0.921344775,1.048724093,-1.487582823,-0.022782275,1
54:53.5,6,-0.379762766,-0.039891217,-1.42895598,1.575261142,0.588117629,1.630581552,0.785809094,1.624031932,-0.136216238,-1.477511416,0.373329217,1
54:53.5,6,-0.960853865,0.688037499,-0.156354651,-0.350120166,-1.690647606,0.506860395,1.189884134,-1.537876413,1.026005507,-1.248113802,1.218399106,2
54:53.5,6,-1.313456831,0.730314509,1.389022092,-1.514390731,-1.544696944,-0.482851162,0.970860513,-0.261923856,-0.51557905,1.472608026,0.907354933,2
54:53.5,6,-0.005888841,-0.849183686,1.257702507,0.729841511,-1.688846512,-0.725926872,0.073868812,-1.413686161,1.442416285,-1.388147316,0.827341849,1
54:53.5,6,0.196800547,1.059822174,0.059984572,-1.133670897,-1.355108861,1.177562146,1.323354645,1.240734374,1.149435549,1.052194047,-1.435731228,1
54:53.5,6,-1.193279136,1.129071308,0.940074542,1.54902964,1.632769515,-0.180025994,-1.251949065,-1.359023787,1.494424459,1.39608858,-0.944338068,2
54:53.5,6,1.693573106,-0.062265271,-0.059452444,0.110585811,0.204265523,-0.401808557,-1.715905407,1.3985137,0.518700961,-1.012414781,-0.947193596,2
54:53.5,6,1.715454947,0.20496834,0.165200325,0.67258166,-1.666408686,0.152328091,-1.410655983,1.258881094,-0.020550378,1.157763559,0.431181168,2
